Node Number	X Location (m)	Y Location (m)	Z Location (m)	
15501	9.7885e-005	9.9344e-004	-2.1147e-004	
15502	1.0916e-004	1.0356e-003	-1.8899e-004	
15503	1.2551e-004	9.9355e-004	-1.9728e-004	
15504	-1.8918e-004	7.0821e-004	1.1599e-004	
15505	-2.1754e-004	7.0623e-004	4.2418e-005	
15506	-2.1195e-004	6.6405e-004	6.4628e-005	
15507	-2.0241e-004	7.2092e-004	9.219e-005	
15508	-2.029e-004	6.6673e-004	9.4117e-005	
15509	-2.1435e-004	7.0892e-004	6.6517e-005	
15510	-1.874e-004	1.0375e-003	-6.0776e-005	
15511	-1.3614e-004	3.7523e-004	1.7515e-004	
15512	-1.6806e-004	3.1689e-004	1.4513e-004	
15513	-1.2522e-004	3.1824e-004	1.8666e-004	
15514	-1.3535e-004	3.434e-004	1.753e-004	
15515	-1.2672e-004	3.0099e-004	1.5994e-004	
15516	3.0413e-005	3.7372e-004	2.2555e-004	
15517	2.4114e-005	3.4612e-004	2.2992e-004	
15518	-1.9287e-005	3.0007e-004	2.0599e-004	
15519	1.4942e-005	2.9397e-004	2.0244e-004	
15520	-1.589e-005	3.1987e-004	2.2703e-004	
15521	-8.0673e-006	1.6501e-004	6.6395e-005	
15522	-5.0446e-006	2.1367e-004	1.1197e-004	
15523	-5.0225e-005	1.8224e-004	6.5453e-005	
15524	-6.0368e-005	2.1202e-004	9.7259e-005	
15525	7.0646e-005	1.7706e-004	-4.8538e-005	
15526	7.3735e-005	1.6927e-004	2.2291e-005	
15527	1.1583e-004	2.1508e-004	4.7051e-005	
15528	9.5484e-005	1.8012e-004	-3.1996e-005	
15529	7.447e-005	1.6418e-004	-2.0081e-005	
15530	1.0768e-004	1.9604e-004	1.34e-005	
15531	1.1092e-004	1.9428e-004	-1.7618e-005	
15532	2.2586e-004	3.9366e-004	-6.1149e-005	
15533	2.3354e-004	3.1085e-004	-7.3893e-006	
15534	1.9634e-004	2.7718e-004	-2.2094e-005	
15535	2.0797e-004	2.9401e-004	-4.6813e-005	
15536	2.3245e-004	3.5016e-004	-2.7702e-005	
15537	2.243e-004	3.4221e-004	-5.8843e-005	
15538	2.2354e-004	3.1166e-004	-6.6082e-005	
15539	1.1953e-004	2.4704e-004	-1.0524e-004	
15540	1.6294e-004	2.5927e-004	-7.5049e-005	
15541	1.123e-004	2.1983e-004	-6.1711e-005	
15542	1.6283e-004	2.4493e-004	-5.1401e-005	
15543	1.3678e-004	2.2346e-004	-2.8439e-005	
15544	-1.3006e-004	3.1819e-004	-1.829e-004	
15545	-7.0453e-005	2.9125e-004	-1.859e-004	
15546	-7.9399e-005	3.1896e-004	-2.1148e-004	
15547	-9.4193e-005	3.7098e-004	-2.0215e-004	
15548	-1.1453e-004	3.4573e-004	-1.9389e-004	
15549	-1.3832e-004	3.0041e-004	-1.4551e-004	
15550	-1.6983e-004	3.7902e-004	-1.4059e-004	
15551	-1.7034e-004	3.425e-004	-1.3949e-004	
15552	7.5683e-005	3.7391e-004	-2.1564e-004	
15553	4.3024e-005	2.7635e-004	-1.8519e-004	
15554	3.5447e-005	3.1773e-004	-2.2818e-004	
15555	7.8693e-005	2.9406e-004	-1.9054e-004	
15556	7.5541e-005	3.4797e-004	-2.193e-004	
15557	9.1378e-005	3.1709e-004	-2.1392e-004	
15558	2.0929e-004	1.0376e-003	3.2532e-005	
15559	2.0809e-004	1.0374e-003	-3.7015e-005	
15560	2.3016e-004	1.0211e-003	-5.2421e-005	
15561	1.4432e-004	1.039e-003	1.1989e-004	
15562	-2.1078e-004	1.0188e-003	-5.9662e-005	
15563	-1.2609e-004	9.9795e-004	-1.8648e-004	
15564	-1.0808e-004	1.037e-003	-1.6617e-004	
15565	-1.9508e-004	1.0348e-003	1.8979e-005	
15566	1.5236e-004	3.6774e-004	1.7515e-004	
15567	1.4194e-004	2.9307e-004	1.5248e-004	
15568	1.8942e-004	3.1436e-004	1.3973e-004	
15569	1.6581e-004	2.9832e-004	1.3734e-004	
15570	1.8305e-004	3.449e-004	1.4769e-004	
15571	-2.1462e-004	1.0176e-003	6.0361e-005	
15572	-1.6246e-005	9.9697e-004	-2.2505e-004	
15573	1.5238e-005	9.988e-004	-2.2904e-004	
15574	9.9036e-006	1.042e-003	-2.0402e-004	
15575	-1.0907e-004	2.5879e-004	-1.2665e-004	
15576	-8.9642e-005	2.8573e-004	-1.6862e-004	
15577	-1.1013e-004	2.7751e-004	-1.4621e-004	
15578	-1.5066e-005	3.1676e-004	-2.2697e-004	
15579	3.5127e-006	3.7606e-004	-2.2511e-004	
15580	-3.9103e-007	3.4525e-004	-2.281e-004	
15581	4.1428e-006	2.9689e-004	-2.0546e-004	
15582	-2.1423e-004	3.7581e-004	5.0341e-005	
15583	-2.1317e-004	3.239e-004	4.9531e-005	
15584	-2.0258e-004	3.5003e-004	8.2175e-005	
15585	-1.9533e-004	2.9944e-004	4.6333e-005	
15586	-1.9146e-004	3.1309e-004	1.0261e-004	
15587	-1.8864e-004	2.924e-004	6.8698e-005	
15588	-7.9363e-005	3.1694e-004	2.1085e-004	
15589	-8.769e-005	2.9774e-004	1.8728e-004	
15590	-9.2892e-005	3.4579e-004	2.0664e-004	
15591	-1.6367e-004	2.7511e-004	-7.4759e-005	
15592	-2.1153e-004	3.9416e-004	-4.7357e-005	
15593	-1.8089e-004	2.9586e-004	-8.2362e-005	
15594	-1.9561e-004	3.0033e-004	-4.7452e-005	
15595	-2.1366e-004	3.4427e-004	-5.1542e-005	
15596	-2.0154e-004	3.5064e-004	-8.5252e-005	
15597	-1.919e-004	2.9231e-004	-6.7164e-005	
15598	-2.0839e-004	9.9321e-004	-7.7645e-005	
15599	-2.1916e-004	9.711e-004	-1.1801e-005	
15600	-2.1924e-004	9.9292e-004	-2.334e-005	
15601	-2.1287e-004	9.698e-004	-6.6898e-005	
15602	2.133e-004	1.0425e-003	8.7365e-006	
15603	2.3678e-004	9.9784e-004	-1.1974e-006	
15604	-1.5542e-004	9.7568e-004	1.606e-004	
15605	-1.6759e-004	1.018e-003	1.4785e-004	
15606	-1.2624e-004	1.0205e-003	1.8552e-004	
15607	-1.3626e-004	9.9292e-004	1.7659e-004	
15608	-2.2143e-004	1.0208e-003	-1.5429e-005	
15609	5.4826e-005	9.9344e-004	-2.2493e-004	
15610	-7.3134e-005	9.95e-004	-2.1036e-004	
15611	-7.3011e-005	1.0377e-003	-1.8747e-004	
15612	-9.8343e-005	9.9253e-004	2.0384e-004	
15613	-2.2031e-004	3.2507e-004	-1.2101e-006	
15614	-2.006e-004	3.0034e-004	-1.7881e-011	
15615	-1.9716e-004	2.9383e-004	2.307e-005	
15616	-4.3242e-006	1.1787e-004	1.6178e-005	
15617	-1.7836e-004	9.5307e-004	1.2929e-004	
15618	-1.3613e-004	9.2716e-004	1.7762e-004	
15619	-1.5466e-004	9.4945e-004	1.6043e-004	
15620	-1.7806e-004	9.0227e-004	1.3119e-004	
15621	-1.5453e-004	8.9778e-004	1.6079e-004	
15622	7.5592e-005	2.4802e-004	-1.4267e-004	
15623	2.1516e-005	2.322e-004	-1.3386e-004	
15624	2.9285e-005	1.9611e-004	-9.4757e-005	
15625	7.1741e-005	2.3162e-004	-1.2422e-004	
15626	8.6658e-005	2.0589e-004	-7.3348e-005	
15627	4.1563e-005	1.3563e-004	1.1476e-005	
15628	2.1804e-005	1.3556e-004	4.0638e-005	
15629	5.9379e-005	1.5036e-004	2.8872e-005	
15630	5.6063e-005	1.9714e-004	7.9454e-005	
15631	2.6968e-005	1.6401e-004	6.9431e-005	
15632	-4.2968e-005	1.5516e-004	-7.9785e-006	
15633	-2.0366e-005	1.59e-004	-5.1912e-005	
15634	-9.142e-005	2.1455e-004	-6.6539e-005	
15635	-4.6214e-005	1.6051e-004	-3.6093e-005	
15636	-4.0287e-005	1.8782e-004	-7.6112e-005	
15637	-7.1697e-005	1.9469e-004	-6.4716e-005	
15638	-8.2821e-005	1.8571e-004	-2.4716e-005	
15639	1.5448e-006	1.0331e-003	1.668e-004	
15640	-1.9382e-005	1.0396e-003	1.9507e-004	
15641	2.1834e-004	9.4558e-004	-8.5388e-005	
15642	2.3364e-004	9.5307e-004	2.4962e-005	
15643	2.2664e-004	9.7812e-004	-6.2923e-005	
15644	2.3192e-004	9.2848e-004	-3.7348e-005	
15645	2.3807e-004	9.7015e-004	3.4696e-006	
15646	2.361e-004	9.4588e-004	-7.6553e-006	
15647	9.3713e-005	1.0384e-003	1.6913e-004	
15648	6.4111e-005	1.0153e-003	2.1809e-004	
15649	5.8637e-005	1.0423e-003	1.9458e-004	
15650	2.1367e-004	2.9562e-004	1.0216e-005	
15651	1.5398e-004	4.0129e-004	-1.7327e-004	
15652	1.4671e-004	3.7686e-004	-1.8353e-004	
15653	1.0705e-004	3.4756e-004	-2.0801e-004	
15654	1.2187e-004	3.7541e-004	-1.9796e-004	
15655	1.7136e-004	9.537e-004	1.5955e-004	
15656	2.0547e-004	1.0072e-003	1.1795e-004	
15657	2.1531e-004	9.7315e-004	9.5527e-005	
15658	1.8077e-004	9.7974e-004	1.5341e-004	
15659	2.0358e-004	9.5089e-004	1.2016e-004	
15660	-1.9145e-004	1.0023e-003	1.08e-004	
15661	-2.1689e-004	9.942e-004	4.7228e-005	
15662	-2.0379e-004	9.5405e-004	8.3166e-005	
15663	-2.1577e-004	9.6675e-004	6.0788e-005	
15664	2.1991e-004	1.0282e-003	8.8974e-005	
15665	2.2723e-004	9.7217e-004	6.352e-005	
15666	-1.8215e-004	1.0369e-003	-8.965e-005	
15667	-1.337e-005	9.73e-004	2.2458e-004	
15668	8.767e-005	9.7017e-004	2.125e-004	
15669	2.608e-005	9.9721e-004	2.2925e-004	
15670	1.1997e-005	9.6981e-004	2.2548e-004	
15671	6.7609e-005	9.6861e-004	2.2217e-004	
15672	2.4888e-005	9.4399e-004	2.3147e-004	
15673	5.4826e-005	9.4425e-004	2.2493e-004	
15674	-1.5284e-004	1.0319e-003	-6.1305e-005	
15675	-1.2757e-004	1.0372e-003	-1.1373e-004	
15676	8.6229e-005	2.7682e-004	1.7147e-004	
15677	8.9814e-005	2.2568e-004	1.0023e-004	
15678	1.3117e-004	2.5734e-004	1.1634e-004	
15679	4.999e-005	2.2702e-004	1.1621e-004	
15680	1.0332e-004	2.6262e-004	1.442e-004	
15681	-7.3109e-005	1.0331e-003	-1.5788e-004	
15682	-9.0516e-005	1.0353e-003	-7.745e-005	
15683	-4.6677e-005	1.0347e-003	-1.3763e-004	
15684	-9.4201e-005	1.0382e-003	-1.0851e-004	
15685	-1.962e-004	2.9325e-004	-2.2699e-005	
15686	-3.2352e-005	1.0199e-003	-2.2141e-004	
15687	-4.7799e-005	1.0368e-003	-2.0078e-004	
15688	-1.413e-004	1.0346e-003	1.3957e-005	
15689	-1.3665e-004	1.0397e-003	-1.6642e-005	
15690	-9.1529e-005	1.0406e-003	1.0142e-005	
15691	-9.1486e-005	1.0402e-003	-3.3665e-005	
15692	1.181e-004	9.7434e-004	2.0046e-004	
15693	1.3059e-004	9.4995e-004	1.9414e-004	
15694	1.4529e-004	9.4549e-004	-1.8089e-004	
15695	1.63e-004	9.7772e-004	-1.717e-004	
15696	1.8203e-004	9.8014e-004	-1.4869e-004	
15697	1.9056e-004	9.5577e-004	-1.3629e-004	
15698	1.6237e-004	9.2534e-004	-1.6989e-004	
15699	3.9142e-005	9.4842e-004	-2.2864e-004	
15700	7.5127e-005	1.037e-003	-1.29e-004	
15701	9.9256e-005	9.4558e-004	-2.078e-004	
15702	-3.8487e-006	1.0678e-004	-8.3837e-006	
15703	2.6199e-005	1.2031e-004	-1.1688e-005	
15704	-7.0681e-006	1.3662e-004	-3.9888e-005	
15705	2.8394e-005	1.4445e-004	-4.0994e-005	
15706	-1.6739e-004	2.9066e-004	-1.0681e-004	
15707	1.0831e-004	3.1733e-004	2.0593e-004	
15708	1.2284e-004	3.4656e-004	1.9796e-004	
15709	1.571e-004	3.1882e-004	1.7489e-004	
15710	1.101e-004	2.9608e-004	1.8011e-004	
15711	2.2143e-004	3.2533e-004	8.5549e-005	
15712	2.0169e-004	3.5179e-004	1.2351e-004	
15713	2.0767e-004	3.4315e-004	-1.08e-004	
15714	2.0147e-004	3.1276e-004	-1.0142e-004	
15715	1.8265e-004	2.9545e-004	-1.057e-004	
15716	-3.352e-005	2.1674e-004	-1.1139e-004	
15717	-7.5804e-005	2.4993e-004	-1.3102e-004	
15718	-4.1106e-005	2.6508e-004	-1.6933e-004	
15719	-7.0009e-006	2.3771e-004	-1.4096e-004	
15720	-5.9003e-005	1.0046e-003	2.2097e-004	
15721	-4.3071e-005	9.7907e-004	2.228e-004	
15722	-9.4349e-005	9.4558e-004	2.0246e-004	
15723	-6.0388e-005	9.5089e-004	2.1899e-004	
15724	-3.4462e-005	3.4746e-004	2.2501e-004	
15725	1.8948e-004	2.8043e-004	-6.2835e-005	
15726	3.2839e-005	1.0363e-003	-1.5693e-004	
15727	-5.6004e-006	1.0418e-003	-1.6125e-004	
15728	1.3628e-005	1.0397e-003	-1.1717e-004	
15729	-1.8459e-005	1.038e-003	-1.0779e-004	
15730	7.658e-005	3.4518e-004	2.1892e-004	
15731	7.128e-005	3.0024e-004	1.9843e-004	
15732	4.9796e-005	2.9572e-004	2.0308e-004	
15733	-1.8253e-004	4.4382e-004	-1.2198e-004	
15734	-1.852e-004	5.399e-004	-1.1883e-004	
15735	-1.2439e-004	4.6727e-004	-1.8621e-004	
15736	-1.7149e-004	4.7096e-004	-1.398e-004	
15737	-1.9526e-004	4.6572e-004	-1.0805e-004	
15738	-1.9977e-004	4.89e-004	-9.231e-005	
15739	-1.6964e-004	3.3952e-004	1.4195e-004	
15740	-1.9369e-004	3.6992e-004	1.0921e-004	
15741	-1.3501e-004	1.0403e-003	-1.4484e-004	
15742	-1.5728e-004	9.9724e-004	-1.5566e-004	
15743	-1.7997e-004	2.7777e-004	-3.9234e-005	
15744	-1.8433e-004	2.759e-004	1.9304e-008	
15745	-1.436e-004	2.5326e-004	-4.4202e-005	
15746	-1.5031e-004	2.5218e-004	-9.3427e-006	
15747	-4.9585e-005	3.4807e-004	-2.2122e-004	
15748	-4.3135e-005	2.9269e-004	-1.999e-004	
15749	-4.6518e-005	2.7944e-004	-1.8396e-004	
15750	-1.9392e-005	2.9852e-004	-2.0709e-004	
15751	-7.4479e-005	3.434e-004	-2.136e-004	
15752	-3.5891e-005	3.7002e-004	-2.2525e-004	
15753	-1.1279e-004	2.1984e-004	-1.4036e-005	
15754	-1.2029e-004	2.3261e-004	-4.5489e-005	
15755	-1.4976e-004	9.496e-004	-1.6521e-004	
15756	-1.6641e-004	9.7065e-004	-1.4876e-004	
15757	-1.769e-004	3.6739e-004	1.3432e-004	
15758	-1.8735e-004	3.9515e-004	1.2194e-004	
15759	-2.1571e-004	4.6612e-004	3.7348e-005	
15760	-2.0761e-004	4.7209e-004	-7.3521e-005	
15761	-2.0461e-004	5.2283e-004	-7.4377e-005	
15762	-2.0157e-004	4.4095e-004	-9.5489e-005	
15763	-1.5454e-004	4.9071e-004	-1.5822e-004	
15764	-1.5438e-004	4.4225e-004	-1.5648e-004	
15765	-1.1709e-004	4.2395e-004	-1.895e-004	
15766	-1.2628e-004	4.9821e-004	-1.8283e-004	
15767	-1.5e-004	4.6471e-004	-1.6774e-004	
15768	-3.498e-005	4.6517e-004	-2.2403e-004	
15769	-1.003e-004	4.6732e-004	-2.0104e-004	
15770	-1.7118e-004	5.6766e-004	-1.3879e-004	
15771	-1.9538e-004	5.1442e-004	-1.0737e-004	
15772	-1.7935e-004	5.1502e-004	-1.3363e-004	
15773	-2.0048e-004	5.4189e-004	-9.4296e-005	
15774	-1.9233e-004	5.6761e-004	-1.0999e-004	
15775	-1.7056e-004	5.4279e-004	-1.4362e-004	
15776	-1.7928e-004	4.178e-004	-1.3188e-004	
15777	-1.7232e-004	4.4069e-004	-1.4431e-004	
15778	-1.9426e-004	4.1773e-004	-1.0573e-004	
15779	5.692e-005	2.7845e-004	1.8477e-004	
15780	9.9256e-005	3.7523e-004	2.078e-004	
15781	6.445e-005	3.7003e-004	2.2249e-004	
15782	-4.8728e-005	1.0365e-003	-1.0447e-004	
15783	4.3123e-005	1.0379e-003	-1.2345e-004	
15784	2.9517e-005	1.0375e-003	-9.2191e-005	
15785	5.0201e-005	1.0397e-003	-1.888e-004	
15786	1.6256e-005	1.0397e-003	-1.7582e-004	
15787	1.8243e-004	2.8017e-004	-8.6384e-005	
15788	1.7596e-004	2.6027e-004	-5.1053e-005	
15789	-7.754e-006	3.522e-004	2.2946e-004	
15790	-4.4244e-005	4.2349e-004	2.2023e-004	
15791	-6.3726e-005	3.5208e-004	2.1681e-004	
15792	-2.2758e-005	3.74e-004	2.3014e-004	
15793	-4.8889e-005	3.7398e-004	2.1741e-004	
15794	-7.5276e-005	9.2323e-004	2.1194e-004	
15795	-1.2031e-004	9.4402e-004	1.9082e-004	
15796	-1.0718e-004	9.1976e-004	1.9908e-004	
15797	-2.1429e-005	9.9435e-004	2.2692e-004	
15798	-2.8951e-005	2.3536e-004	-1.4048e-004	
15799	2.9714e-006	2.6327e-004	-1.7767e-004	
15800	6.2314e-006	2.5152e-004	-1.5711e-004	
15801	-6.2967e-005	2.5891e-004	-1.5376e-004	
15802	-9.2315e-005	2.415e-004	-1.1107e-004	
15803	-5.5581e-005	2.3691e-004	-1.2978e-004	
15804	-1.6564e-005	2.2114e-004	-1.2938e-004	
15805	1.6081e-004	2.7598e-004	-1.0726e-004	
15806	1.9458e-004	3.7523e-004	-1.2929e-004	
15807	1.9058e-004	3.424e-004	-1.3291e-004	
15808	2.1562e-004	3.6992e-004	-9.7926e-005	
15809	1.8717e-004	3.9983e-004	1.3937e-004	
15810	1.9322e-004	3.7515e-004	1.3293e-004	
15811	2.0963e-004	3.7356e-004	1.0748e-004	
15812	9.3052e-005	3.0046e-004	1.9238e-004	
15813	1.4596e-004	3.4201e-004	1.8352e-004	
15814	-1.4284e-004	2.7985e-004	-1.1071e-004	
15815	-1.5431e-004	2.9595e-004	-1.2903e-004	
15816	5.2747e-006	1.5478e-004	-5.5646e-005	
15817	5.125e-005	1.5152e-004	-2.9773e-005	
15818	-2.6477e-005	1.4158e-004	-2.4643e-005	
15819	4.7304e-005	1.3269e-004	-1.1635e-005	
15820	1.2368e-004	9.4688e-004	-1.9582e-004	
15821	7.3763e-005	9.4402e-004	-2.2043e-004	
15822	1.1381e-004	9.2107e-004	-2.0363e-004	
15823	1.0809e-004	1.0382e-003	-1.0376e-004	
15824	8.1236e-005	1.0402e-003	-1.008e-004	
15825	1.1305e-005	9.5463e-004	-2.2998e-004	
15826	2.6047e-005	9.2663e-004	-2.289e-004	
15827	1.8271e-004	9.2959e-004	-1.4894e-004	
15828	2.0611e-004	9.5486e-004	-1.1757e-004	
15829	1.4114e-004	9.7678e-004	-1.8653e-004	
15830	1.511e-004	1.0019e-003	-1.8141e-004	
15831	1.2248e-004	9.2479e-004	1.9823e-004	
15832	-1.1263e-004	1.0382e-003	-5.4642e-005	
15833	-8.4635e-005	1.0438e-003	-1.2099e-005	
15834	-6.8013e-005	1.0419e-003	-3.1924e-005	
15835	-1.1448e-004	1.0391e-003	2.345e-005	
15836	-1.6267e-004	1.0405e-003	-2.8839e-005	
15837	-1.5774e-004	1.0397e-003	-2.9805e-006	
15838	-1.4618e-004	1.0379e-003	3.6519e-005	
15839	-2.2624e-005	1.0415e-003	-1.5379e-004	
15840	-8.1544e-005	1.0398e-003	-5.6775e-005	
15841	-8.9654e-005	1.0433e-003	-1.453e-004	
15842	1.2362e-004	2.7708e-004	1.4887e-004	
15843	6.1828e-005	2.4245e-004	1.4079e-004	
15844	1.4181e-005	2.2855e-004	1.3259e-004	
15845	2.5797e-005	2.1307e-004	1.1857e-004	
15846	1.1591e-004	2.4222e-004	9.2695e-005	
15847	1.576e-004	2.6529e-004	9.5012e-005	
15848	1.008e-004	2.4489e-004	1.2212e-004	
15849	6.7862e-005	2.1142e-004	1.0338e-004	
15850	1.0496e-004	2.1862e-004	8.3362e-005	
15851	7.3768e-005	2.5991e-004	1.5856e-004	
15852	-1.0647e-004	1.0385e-003	-1.3185e-004	
15853	6.7026e-005	9.2038e-004	2.2259e-004	
15854	8.1578e-005	9.4738e-004	2.1998e-004	
15855	-1.1902e-006	9.4311e-004	2.2852e-004	
15856	5.4411e-005	9.9365e-004	2.2478e-004	
15857	-1.6022e-004	1.0382e-003	-1.0482e-004	
15858	2.252e-004	9.5075e-004	7.4528e-005	
15859	2.3597e-004	9.7677e-004	3.2327e-005	
15860	2.0331e-004	1.0416e-003	7.3711e-005	
15861	-2.1778e-004	9.7062e-004	3.5526e-005	
15862	-2.169e-004	9.4408e-004	4.7317e-005	
15863	-1.9153e-004	9.7093e-004	1.0836e-004	
15864	-2.2078e-004	9.941e-004	2.1296e-005	
15865	-1.791e-004	1.0038e-003	1.3363e-004	
15866	1.9673e-004	9.2615e-004	1.3079e-004	
15867	1.6338e-004	9.7931e-004	1.7345e-004	
15868	2.1774e-004	1.004e-003	9.5126e-005	
15869	1.9152e-004	9.5463e-004	1.3878e-004	
15870	1.5124e-004	9.5315e-004	1.7894e-004	
15871	1.645e-004	9.2667e-004	1.6906e-004	
15872	1.0976e-004	4.2108e-004	-2.0564e-004	
15873	9.6399e-005	3.7219e-004	-2.0955e-004	
15874	1.6677e-004	3.7775e-004	-1.6628e-004	
15875	1.3127e-004	4.0139e-004	-1.9425e-004	
15876	1.8621e-004	4.6454e-004	-1.4012e-004	
15877	1.4105e-004	4.2382e-004	-1.8635e-004	
15878	1.7161e-004	4.1707e-004	-1.5657e-004	
15879	1.9575e-004	2.77e-004	7.1921e-006	
15880	6.0316e-005	1.0364e-003	1.6608e-004	
15881	1.1053e-004	1.0423e-003	1.4849e-004	
15882	2.3576e-004	9.2787e-004	1.2585e-005	
15883	2.2635e-004	9.3108e-004	-6.6263e-005	
15884	2.3617e-004	9.017e-004	-2.5242e-005	
15885	2.2045e-004	9.7685e-004	-8.8181e-005	
15886	2.2361e-004	1.0009e-003	-7.5797e-005	
15887	2.3169e-004	9.5231e-004	5.1783e-005	
15888	2.1382e-004	9.2442e-004	-9.7205e-005	
15889	-2.3175e-005	1.0325e-003	1.4179e-004	
15890	4.726e-006	1.0389e-003	1.3944e-004	
15891	-9.9986e-005	2.0606e-004	-2.9177e-005	
15892	-7.8043e-005	1.7852e-004	-9.5879e-007	
15893	-9.5113e-006	1.8757e-004	-8.566e-005	
15894	-2.953e-005	1.9498e-004	-9.6702e-005	
15895	-9.5711e-005	2.2835e-004	-8.7417e-005	
15896	-1.0721e-004	2.167e-004	-4.7938e-005	
15897	-4.0589e-005	1.7223e-004	-5.8633e-005	
15898	-4.0905e-005	1.544e-004	2.6625e-005	
15899	-3.2804e-005	1.3599e-004	6.5932e-006	
15900	3.3933e-005	1.812e-004	8.4246e-005	
15901	8.3396e-005	1.9151e-004	5.9786e-005	
15902	2.4567e-005	1.2007e-004	2.0843e-005	
15903	-1.1737e-005	1.4279e-004	3.7291e-005	
15904	7.75e-005	2.0245e-004	-9.3038e-005	
15905	9.6145e-005	2.3262e-004	-1.1444e-004	
15906	4.6237e-005	2.1218e-004	-1.1228e-004	
15907	3.674e-005	1.7806e-004	-7.4908e-005	
15908	5.1681e-006	1.9512e-004	-1.0356e-004	
15909	1.8374e-006	2.1664e-004	-1.2897e-004	
15910	9.8201e-005	2.4829e-004	-1.3709e-004	
15911	6.3211e-005	2.6224e-004	-1.6424e-004	
15912	-1.36e-004	8.9519e-004	1.7945e-004	
15913	-1.4586e-004	8.718e-004	1.7028e-004	
15914	-1.8867e-004	9.2789e-004	1.2244e-004	
15915	-1.8091e-004	2.7811e-004	2.8952e-005	
15916	-2.1866e-004	3.5147e-004	1.2978e-005	
15917	-2.2132e-004	3.5218e-004	-1.5759e-005	
15918	-1.1267e-004	9.6776e-004	1.9817e-004	
15919	-4.4292e-005	9.9469e-004	-2.2299e-004	
15920	-1.0108e-004	9.9668e-004	-2.0163e-004	
15921	-5.9743e-005	9.7275e-004	-2.2174e-004	
15922	-8.7954e-005	9.6867e-004	-2.0947e-004	
15923	-1.0396e-004	1.0176e-003	2.0116e-004	
15924	-1.7828e-004	9.7769e-004	1.357e-004	
15925	2.3591e-004	1.0061e-003	-2.6976e-005	
15926	2.3683e-004	1.0053e-003	2.7601e-005	
15927	1.9285e-004	1.0381e-003	-6.7624e-006	
15928	-2.0386e-004	9.6844e-004	-8.9806e-005	
15929	-2.0693e-004	9.2569e-004	-7.2471e-005	
15930	-2.1542e-004	9.4703e-004	-4.9419e-005	
15931	-2.1822e-004	9.6861e-004	-4.0951e-005	
15932	-2.207e-004	9.4908e-004	4.1572e-006	
15933	-1.9886e-004	9.9604e-004	-1.0267e-004	
15934	-2.1057e-004	3.7365e-004	-7.0391e-005	
15935	-1.9145e-004	3.6774e-004	-1.08e-004	
15936	-1.9931e-004	3.2381e-004	-9.7885e-005	
15937	-2.1563e-004	3.1407e-004	-5.0441e-005	
15938	-2.193e-004	4.0225e-004	-1.7013e-005	
15939	-2.1269e-004	4.1911e-004	-6.2435e-005	
15940	-1.4699e-004	2.593e-004	-7.4738e-005	
15941	-1.076e-004	3.7108e-004	1.9789e-004	
15942	-1.0816e-004	2.985e-004	1.7395e-004	
15943	-8.6088e-005	2.8016e-004	1.6706e-004	
15944	-6.3752e-005	2.9881e-004	1.9847e-004	
15945	-1.6927e-004	2.9532e-004	1.0865e-004	
15946	-2.1432e-004	3.5319e-004	5.8741e-005	
15947	-2.0765e-004	3.7402e-004	7.7555e-005	
15948	-2.2082e-004	3.7679e-004	2.2178e-005	
15949	-2.122e-004	4.0116e-004	6.5134e-005	
15950	-2.2121e-004	3.9806e-004	3.5911e-005	
15951	2.7968e-005	2.9884e-004	-2.0723e-004	
15952	2.6785e-005	3.4377e-004	-2.2795e-004	
15953	3.9408e-005	4.1515e-004	-2.2535e-004	
15954	3.2309e-005	3.7564e-004	-2.2763e-004	
15955	1.638e-005	3.9908e-004	-2.2952e-004	
15956	-1.3488e-005	3.9929e-004	-2.2871e-004	
15957	-8.8247e-005	2.6239e-004	-1.4788e-004	
15958	2.6639e-005	9.7461e-004	-2.2971e-004	
15959	1.421e-004	2.7933e-004	1.3282e-004	
15960	1.836e-004	3.0121e-004	1.1859e-004	
15961	1.3003e-004	3.6842e-004	1.9376e-004	
15962	1.7516e-004	3.6943e-004	1.563e-004	
15963	1.4382e-004	4.2315e-004	1.8289e-004	
15964	1.4283e-004	3.9413e-004	1.8387e-004	
15965	-1.7216e-004	1.0396e-003	1.9393e-005	
15966	1.3004e-004	1.0385e-003	9.7966e-005	
15967	1.6599e-004	1.0382e-003	-4.2019e-005	
15968	1.9924e-004	1.0407e-003	-6.2633e-005	
15969	1.8428e-004	1.0378e-003	5.3724e-005	
15970	5.4563e-005	2.9138e-004	-1.9788e-004	
15971	7.4201e-005	2.756e-004	-1.8015e-004	
15972	1.0168e-004	2.8779e-004	-1.7807e-004	
15973	1.6915e-005	2.7685e-004	-1.8638e-004	
15974	6.2026e-005	3.9936e-004	-2.25e-004	
15975	-1.5479e-004	3.438e-004	-1.6164e-004	
15976	-1.8806e-004	3.4214e-004	-1.167e-004	
15977	-1.4557e-004	3.9983e-004	-1.6694e-004	
15978	-1.5508e-004	3.7592e-004	-1.628e-004	
15979	-1.2782e-004	3.7003e-004	-1.8493e-004	
15980	-6.6702e-005	3.7547e-004	-2.1549e-004	
15981	-1.0861e-004	4.002e-004	-1.979e-004	
15982	-8.1669e-005	4.0116e-004	-2.1147e-004	
15983	-1.5034e-004	3.1961e-004	-1.6476e-004	
15984	1.4873e-004	2.3137e-004	-5.9103e-006	
